Description	ID	Arabidopsis	Medicago	Coffe
Medtr4g054900.1	Medtr4g054903.1_29679	0	1	0
Medtr4g054903.1	Medtr4g054960.2_29680	0	1	0
Medtr4g054960.2	Medtr4g054965.1_29681	1	2	1
Medtr4g054965.1	Medtr4g054970.1_29682	0	1	0
Medtr4g054970.1	Medtr4g054980.1_29683	0	1	0
Medtr4g054980.1	Medtr4g054990.1_29684	2	1	1
Medtr4g054990.1	Medtr4g055030.1_29685	0	1	0
Medtr4g055030.1	Medtr4g055040.1_29686	0	1	1
Medtr4g055040.1	Medtr4g055070.1_29687	0	1	0
Medtr4g055070.1	Medtr4g055090.1_29688	0	1	0
Medtr4g055090.1	Medtr4g055110.1_29689	0	1	0
Medtr4g055110.1	Medtr4g055130.1_29690	1	1	1
Medtr4g055130.1	Medtr4g055160.1_29691	0	1	0
Medtr4g055160.1	Medtr4g055180.1_29692	0	1	0
Medtr4g055180.1	Medtr4g055205.1_29693	0	1	0
Medtr4g055205.1	Medtr4g055270.1_29694	0	1	0
Medtr4g055270.1	Medtr4g055290.1_29695	2	2	2
Medtr4g055290.1	Medtr4g055310.1_29696	3	5	2
Medtr4g055310.1	Medtr4g055340.1_29697	4	3	2
Medtr4g055340.1	Medtr4g055410.1_29698	0	1	0
Medtr4g055410.1	Medtr4g055420.1_29699	0	1	0
Medtr4g055420.1	Medtr4g055460.1_29700	1	2	2
Medtr4g055460.1	Medtr4g055480.1_29701	0	1	0
Medtr4g055480.1	Medtr4g055500.1_29702	0	1	0
Medtr4g055500.1	Medtr4g055510.1_29703	5	7	4
Medtr4g055510.1	Medtr4g055525.1_29704	0	1	0
Medtr4g055525.1	Medtr4g055555.1_29705	0	1	0
Medtr4g055555.1	Medtr4g055580.1_29706	0	1	0
Medtr4g055580.1	Medtr4g055633.1_29707	0	1	0
Medtr4g055633.1	Medtr4g055637.1_29708	0	1	0
Medtr4g055637.1	Medtr4g055650.1_29709	0	1	0
Medtr4g055650.1	Medtr4g055725.1_29710	0	1	0
Medtr4g055725.1	Medtr4g055735.1_29711	0	1	2
Medtr4g055735.1	Medtr4g055800.1_29712	0	1	0
Medtr4g055800.1	Medtr4g055803.1_29713	0	1	0
Medtr4g055803.1	Medtr4g055813.1_29714	0	1	0
Medtr4g055813.1	Medtr4g055833.1_29715	0	1	0
Medtr4g055833.1	Medtr4g055843.1_29716	0	3	1
Medtr4g055843.1	Medtr4g055900.1_29717	0	1	0
Medtr4g055900.1	Medtr4g055910.1_29718	0	1	0
Medtr4g055910.1	Medtr4g056010.1_29719	0	1	0
Medtr4g056010.1	Medtr4g056020.1_29720	0	1	0
Medtr4g056020.1	Medtr4g056050.1_29721	0	1	0
Medtr4g056050.1	Medtr4g056170.1_29722	0	1	0
Medtr4g056170.1	Medtr4g056190.1_29723	0	3	0
Medtr4g056190.1	Medtr4g056200.1_29724	0	1	0
Medtr4g056200.1	Medtr4g056210.1_29725	0	2	0
Medtr4g056210.1	Medtr4g056220.1_29726	0	1	0
Medtr4g056220.1	Medtr4g056240.1_29727	0	1	0
Medtr4g056240.1	Medtr4g056250.1_29728	0	1	0
Medtr4g056250.1	Medtr4g056290.1_29729	0	1	0
Medtr4g056290.1	Medtr4g056300.1_29730	0	1	0
Medtr4g056300.1	Medtr4g056380.1_29731	1	1	1
Medtr4g056380.1	Medtr4g056410.1_29732	0	3	0
Medtr4g056410.1	Medtr4g056480.1_29733	0	1	0
Medtr4g056480.1	Medtr4g056480.2_29734	1	1	1
Medtr4g056480.2	Medtr4g056510.1_29735	0	1	0
Medtr4g056510.1	Medtr4g056560.1_29736	2	1	1
Medtr4g056560.1	Medtr4g056580.1_29737	0	1	0
Medtr4g056580.1	Medtr4g056590.1_29738	0	1	0
Medtr4g056590.1	Medtr4g056620.1_29739	0	1	0
Medtr4g056620.1	Medtr4g056980.1_29740	0	1	0
Medtr4g056980.1	Medtr4g056990.1_29741	0	1	0
Medtr4g056990.1	Medtr4g057010.1_29742	0	3	0
Medtr4g057010.1	Medtr4g057020.1_29743	0	1	0
Medtr4g057020.1	Medtr4g057040.1_29744	0	1	0
Medtr4g057040.1	Medtr4g057090.1_29745	2	1	1
Medtr4g057090.1	Medtr4g057095.1_29746	0	1	0
Medtr4g057095.1	Medtr4g057110.1_29747	0	1	0
Medtr4g057110.1	Medtr4g057120.1_29748	0	1	0
Medtr4g057120.1	Medtr4g057133.1_29749	0	1	0
Medtr4g057133.1	Medtr4g057175.1_29750	0	1	0
Medtr4g057175.1	Medtr4g057190.1_29751	0	1	0
Medtr4g057190.1	Medtr4g057210.1_29752	0	1	0
Medtr4g057210.1	Medtr4g057220.1_29753	1	1	2
Medtr4g057220.1	Medtr4g057235.1_29754	0	1	0
Medtr4g057235.1	Medtr4g057240.1_29755	0	1	0
Medtr4g057240.1	Medtr4g057257.1_29756	1	1	1
Medtr4g057257.1	Medtr4g057260.1_29757	0	1	0
Medtr4g057260.1	Medtr4g057263.1_29758	0	1	0
Medtr4g057263.1	Medtr4g057267.1_29759	0	1	0
Medtr4g057267.1	Medtr4g057270.1_29760	0	1	0
Medtr4g057270.1	Medtr4g057300.1_29761	1	2	1
Medtr4g057300.1	Medtr4g057330.2_29762	0	1	0
Medtr4g057330.2	Medtr4g057515.1_29763	0	1	0
Medtr4g057515.1	Medtr4g057525.1_29764	0	1	0
Medtr4g057525.1	Medtr4g057530.1_29765	0	2	0
Medtr4g057530.1	Medtr4g057540.1_29766	0	1	1
Medtr4g057540.1	Medtr4g057550.1_29767	0	1	0
Medtr4g057550.1	Medtr4g057555.1_29768	0	1	0
Medtr4g057555.1	Medtr4g057565.1_29769	0	3	0
Medtr4g057565.1	Medtr4g057575.1_29770	2	1	1
Medtr4g057575.1	Medtr4g057580.1_29771	0	1	0
Medtr4g057580.1	Medtr4g057605.1_29772	0	1	0
Medtr4g057605.1	Medtr4g057635.1_29773	0	1	0
Medtr4g057635.1	Medtr4g057645.1_29774	1	3	2
Medtr4g057645.1	Medtr4g057650.4_29775	0	3	3
Medtr4g057650.4	Medtr4g057665.1_29776	0	2	0
Medtr4g057665.1	Medtr4g057685.1_29777	0	1	0
Medtr4g057685.1	Medtr4g057685.5_29778	1	1	0
Medtr4g057685.5	Medtr4g057700.1_29779	3	4	0
Medtr4g057700.1	Medtr4g057710.1_29780	0	1	0
Medtr4g057710.1	Medtr4g057720.1_29781	0	1	0
Medtr4g057720.1	Medtr4g057740.1_29782	0	2	0
Medtr4g057740.1	Medtr4g057745.1_29783	0	1	0
Medtr4g057745.1	Medtr4g057755.1_29784	0	1	0
Medtr4g057755.1	Medtr4g057775.1_29785	0	1	0
Medtr4g057775.1	Medtr4g057785.1_29786	0	1	0
Medtr4g057785.1	Medtr4g057790.1_29787	0	1	0
Medtr4g057790.1	Medtr4g057810.1_29788	0	1	0
Medtr4g057810.1	Medtr4g057830.1_29789	1	2	0
Medtr4g057830.1	Medtr4g057860.1_29790	0	1	0
Medtr4g057860.1	Medtr4g057880.1_29791	0	1	0
Medtr4g057880.1	Medtr4g057950.1_29792	0	1	0
Medtr4g057950.1	Medtr4g057960.1_29793	0	1	0
Medtr4g057960.1	Medtr4g057980.1_29794	3	2	1
Medtr4g057980.1	Medtr4g058020.1_29795	0	1	0
Medtr4g058020.1	Medtr4g058025.1_29796	0	1	0
Medtr4g058025.1	Medtr4g058030.1_29797	0	1	0
Medtr4g058030.1	Medtr4g058540.1_29798	0	1	0
Medtr4g058540.1	Medtr4g058550.1_29799	0	1	0
Medtr4g058550.1	Medtr4g058600.1_29800	0	1	0
Medtr4g058600.1	Medtr4g058650.2_29801	0	1	0
Medtr4g058650.2	Medtr4g058710.5_29802	0	2	0
Medtr4g058710.5	Medtr4g058715.1_29803	2	5	1
Medtr4g058715.1	Medtr4g058760.1_29804	0	1	0
Medtr4g058760.1	Medtr4g058780.1_29805	0	1	1
Medtr4g058780.1	Medtr4g058830.1_29806	0	1	0
Medtr4g058830.1	Medtr4g058890.2_29807	0	1	0
Medtr4g058890.2	Medtr4g058900.1_29808	1	2	1
Medtr4g058900.1	Medtr4g058910.1_29809	0	1	0
Medtr4g058910.1	Medtr4g058940.1_29810	0	1	0
Medtr4g058940.1	Medtr4g058990.1_29811	0	1	0
Medtr4g058990.1	Medtr4g059000.1_29812	0	1	0
Medtr4g059000.1	Medtr4g059000.2_29813	1	3	1
Medtr4g059000.2	Medtr4g059020.1_29814	0	1	0
Medtr4g059020.1	Medtr4g059270.1_29815	0	1	0
Medtr4g059270.1	Medtr4g059285.1_29816	0	1	0
Medtr4g059285.1	Medtr4g059300.6_29817	0	1	0
Medtr4g059300.6	Medtr4g059305.1_29818	0	6	0
Medtr4g059305.1	Medtr4g059350.1_29819	0	1	0
Medtr4g059350.1	Medtr4g059370.1_29820	0	1	0
Medtr4g059370.1	Medtr4g059400.1_29821	0	1	0
Medtr4g059400.1	Medtr4g059455.1_29822	3	3	1
Medtr4g059455.1	Medtr4g059510.1_29823	0	1	0
Medtr4g059510.1	Medtr4g059540.2_29824	0	1	0
Medtr4g059540.2	Medtr4g059540.3_29825	10	15	3
Medtr4g059540.3	Medtr4g059550.1_29826	0	1	0
Medtr4g059550.1	Medtr4g059560.2_29827	2	1	0
Medtr4g059560.2	Medtr4g059620.1_29828	4	5	1
Medtr4g059620.1	Medtr4g059670.1_29829	0	1	0
Medtr4g059670.1	Medtr4g059710.1_29830	1	2	0
Medtr4g059710.1	Medtr4g059755.1_29831	0	1	0
Medtr4g059755.1	Medtr4g059760.1_29832	0	1	0
Medtr4g059760.1	Medtr4g059800.1_29833	0	1	0
Medtr4g059800.1	Medtr4g059820.1_29834	0	1	0
Medtr4g059820.1	Medtr4g059830.1_29835	0	1	0
Medtr4g059830.1	Medtr4g059833.1_29836	0	1	0
Medtr4g059833.1	Medtr4g059837.1_29837	0	1	0
Medtr4g059837.1	Medtr4g059850.1_29838	0	1	0
Medtr4g059850.1	Medtr4g059870.1_29839	0	1	0
Medtr4g059870.1	Medtr4g059890.1_29840	8	4	4
Medtr4g059890.1	Medtr4g059900.1_29841	0	1	0
Medtr4g059900.1	Medtr4g059910.1_29842	0	1	0
Medtr4g059910.1	Medtr4g059920.1_29843	0	1	0
Medtr4g059920.1	Medtr4g060050.1_29844	0	1	0
Medtr4g060050.1	Medtr4g060090.1_29845	0	1	0
Medtr4g060090.1	Medtr4g060370.1_29846	0	1	0
Medtr4g060370.1	Medtr4g060370.2_29847	0	1	0
Medtr4g060370.2	Medtr4g060430.1_29848	0	1	0
Medtr4g060430.1	Medtr4g060440.1_29849	0	2	0
Medtr4g060440.1	Medtr4g060450.1_29850	0	1	0
Medtr4g060450.1	Medtr4g060480.2_29851	0	1	0
Medtr4g060480.2	Medtr4g060490.1_29852	0	1	0
Medtr4g060490.1	Medtr4g060500.1_29853	0	1	0
Medtr4g060500.1	Medtr4g060510.4_29854	1	1	1
Medtr4g060510.4	Medtr4g060570.1_29855	5	6	1
Medtr4g060570.1	Medtr4g060580.1_29856	1	1	0
Medtr4g060580.1	Medtr4g060590.1_29857	0	1	0
Medtr4g060590.1	Medtr4g060600.1_29858	0	44	0
Medtr4g060600.1	Medtr4g060605.1_29859	0	1	0
Medtr4g060605.1	Medtr4g060620.2_29860	0	1	0
Medtr4g060620.2	Medtr4g060630.1_29861	1	2	1
Medtr4g060630.1	Medtr4g060700.1_29862	0	1	0
Medtr4g060700.1	Medtr4g060720.1_29863	0	1	0
Medtr4g060720.1	Medtr4g060740.1_29864	0	1	0
Medtr4g060740.1	Medtr4g060760.1_29865	0	1	0
Medtr4g060760.1	Medtr4g060790.1_29866	0	1	0
Medtr4g060790.1	Medtr4g060795.1_29867	1	2	1
Medtr4g060795.1	Medtr4g060870.1_29868	2	1	1
Medtr4g060870.1	Medtr4g060880.1_29869	0	1	0
Medtr4g060880.1	Medtr4g060890.1_29870	0	1	0
Medtr4g060890.1	Medtr4g060910.1_29871	0	1	0
Medtr4g060910.1	Medtr4g060920.1_29872	0	1	0
Medtr4g060920.1	Medtr4g060930.1_29873	0	1	0
Medtr4g060930.1	Medtr4g061040.1_29874	0	1	0
Medtr4g061040.1	Medtr4g061050.1_29875	0	1	0
Medtr4g061050.1	Medtr4g061080.1_29876	2	2	1
Medtr4g061080.1	Medtr4g061110.1_29877	1	1	1
Medtr4g061110.1	Medtr4g061120.1_29878	0	1	0
Medtr4g061120.1	Medtr4g061170.1_29879	0	1	0
Medtr4g061170.1	Medtr4g061180.3_29880	0	1	0
Medtr4g061180.3	Medtr4g061230.1_29881	5	7	2
Medtr4g061230.1	Medtr4g061240.1_29882	0	4	0
Medtr4g061240.1	Medtr4g061270.1_29883	0	1	0
Medtr4g061270.1	Medtr4g061300.1_29884	0	1	0
Medtr4g061300.1	Medtr4g061330.1_29885	1	1	1
Medtr4g061330.1	Medtr4g061370.1_29886	0	1	0
Medtr4g061370.1	Medtr4g061405.1_29887	0	1	0
Medtr4g061405.1	Medtr4g061490.1_29888	0	1	0
Medtr4g061490.1	Medtr4g061500.1_29889	0	2	0
Medtr4g061500.1	Medtr4g061580.1_29890	0	1	0
Medtr4g061580.1	Medtr4g061650.1_29891	0	1	0
Medtr4g061650.1	Medtr4g061690.1_29892	0	1	0
Medtr4g061690.1	Medtr4g061710.1_29893	0	1	0
Medtr4g061710.1	Medtr4g061800.1_29894	0	1	0
Medtr4g061800.1	Medtr4g061843.4_29895	2	2	0
Medtr4g061843.4	Medtr4g061847.1_29896	3	8	2
Medtr4g061847.1	Medtr4g061900.1_29897	0	1	0
Medtr4g061900.1	Medtr4g061910.1_29898	0	2	0
Medtr4g061910.1	Medtr4g061950.1_29899	0	3	0
Medtr4g061950.1	Medtr4g061960.1_29900	0	1	0
Medtr4g061960.1	Medtr4g062030.1_29901	0	1	0
Medtr4g062030.1	Medtr4g062050.1_29902	0	3	0
Medtr4g062050.1	Medtr4g062070.1_29903	0	1	0
Medtr4g062070.1	Medtr4g062090.1_29904	0	1	0
Medtr4g062090.1	Medtr4g062130.2_29905	3	1	1
Medtr4g062130.2	Medtr4g062160.1_29906	1	2	1
Medtr4g062160.1	Medtr4g062240.1_29907	0	1	0
Medtr4g062240.1	Medtr4g062300.1_29908	0	1	0
Medtr4g062300.1	Medtr4g062340.1_29909	0	1	0
Medtr4g062340.1	Medtr4g062370.1_29910	0	1	0
Medtr4g062370.1	Medtr4g062415.1_29911	0	1	0
Medtr4g062415.1	Medtr4g062540.5_29912	0	1	0
Medtr4g062540.5	Medtr4g062540.9_29913	0	6	1
Medtr4g062540.9	Medtr4g062590.1_29914	0	3	0
Medtr4g062590.1	Medtr4g063070.1_29915	0	1	0
Medtr4g063070.1	Medtr4g063080.1_29916	0	1	1
Medtr4g063080.1	Medtr4g063100.3_29917	3	2	2
Medtr4g063100.3	Medtr4g063100.5_29918	3	5	0
Medtr4g063100.5	Medtr4g063180.1_29919	0	3	0
Medtr4g063180.1	Medtr4g063190.1_29920	0	1	0
Medtr4g063190.1	Medtr4g063270.1_29921	0	1	0
Medtr4g063270.1	Medtr4g063285.1_29922	0	1	0
Medtr4g063285.1	Medtr4g063295.1_29923	0	1	0
Medtr4g063295.1	Medtr4g063300.1_29924	0	1	0
Medtr4g063300.1	Medtr4g063330.1_29925	0	1	0
Medtr4g063330.1	Medtr4g063400.1_29926	0	2	0
Medtr4g063400.1	Medtr4g063440.1_29927	0	1	0
Medtr4g063440.1	Medtr4g063470.1_29928	0	1	0
Medtr4g063470.1	Medtr4g063480.1_29929	0	1	0
Medtr4g063480.1	Medtr4g063500.2_29930	0	1	0
Medtr4g063500.2	Medtr4g063510.1_29931	1	2	0
Medtr4g063510.1	Medtr4g063530.1_29932	0	1	0
Medtr4g063530.1	Medtr4g063557.3_29933	0	1	0
Medtr4g063557.3	Medtr4g063560.1_29934	9	4	3
Medtr4g063560.1	Medtr4g063570.1_29935	0	1	0
Medtr4g063570.1	Medtr4g063570.3_29936	1	1	1
Medtr4g063570.3	Medtr4g063570.4_29937	0	2	0
Medtr4g063570.4	Medtr4g063605.4_29938	0	1	0
Medtr4g063605.4	Medtr4g063625.1_29939	2	4	2
Medtr4g063625.1	Medtr4g063645.1_29940	0	1	0
Medtr4g063645.1	Medtr4g063655.1_29941	0	1	0
Medtr4g063655.1	Medtr4g063660.1_29942	0	1	0
Medtr4g063660.1	Medtr4g063680.1_29943	0	1	0
Medtr4g063680.1	Medtr4g063685.1_29944	0	1	0
Medtr4g063685.1	Medtr4g063695.1_29945	0	1	0
Medtr4g063695.1	Medtr4g063700.1_29946	0	1	0
Medtr4g063700.1	Medtr4g063705.1_29947	0	1	0
Medtr4g063705.1	Medtr4g063735.1_29948	2	1	0
Medtr4g063735.1	Medtr4g063775.1_29949	1	1	1
Medtr4g063775.1	Medtr4g063780.1_29950	0	1	0
Medtr4g063780.1	Medtr4g063785.1_29951	6	5	3
Medtr4g063785.1	Medtr4g063795.1_29952	0	1	0
Medtr4g063795.1	Medtr4g063810.1_29953	0	1	0
Medtr4g063810.1	Medtr4g063825.1_29954	1	4	3
Medtr4g063825.1	Medtr4g063830.1_29955	0	1	0
Medtr4g063830.1	Medtr4g063835.1_29956	2	3	2
Medtr4g063835.1	Medtr4g063865.1_29957	0	1	0
Medtr4g063865.1	Medtr4g063870.1_29958	0	1	0
Medtr4g063870.1	Medtr4g063875.1_29959	0	1	0
Medtr4g063875.1	Medtr4g063880.1_29960	0	1	0
Medtr4g063880.1	Medtr4g063885.1_29961	0	1	0
Medtr4g063885.1	Medtr4g063890.1_29962	0	1	0
Medtr4g063890.1	Medtr4g063895.2_29963	0	1	0
Medtr4g063895.2	Medtr4g063905.1_29964	1	2	1
Medtr4g063905.1	Medtr4g063910.1_29965	8	4	3
Medtr4g063910.1	Medtr4g063955.1_29966	0	1	0
Medtr4g063955.1	Medtr4g063960.1_29967	0	1	0
Medtr4g063960.1	Medtr4g063995.1_29968	0	1	0
Medtr4g063995.1	Medtr4g064030.1_29969	0	1	0
Medtr4g064030.1	Medtr4g064140.1_29970	0	1	0
Medtr4g064140.1	Medtr4g064200.1_29971	0	1	0
Medtr4g064200.1	Medtr4g064210.1_29972	9	14	8
Medtr4g064210.1	Medtr4g064220.1_29973	0	1	0
Medtr4g064220.1	Medtr4g064240.1_29974	0	1	0
Medtr4g064240.1	Medtr4g064270.1_29975	0	1	0
Medtr4g064270.1	Medtr4g064300.1_29976	0	1	0
Medtr4g064300.1	Medtr4g064340.1_29977	0	2	0
Medtr4g064340.1	Medtr4g064345.1_29978	0	1	0
Medtr4g064345.1	Medtr4g064360.1_29979	0	1	0
Medtr4g064360.1	Medtr4g064380.2_29980	0	1	0
Medtr4g064380.2	Medtr4g064437.1_29981	7	19	3
Medtr4g064437.1	Medtr4g064480.1_29982	0	1	0
Medtr4g064480.1	Medtr4g064550.1_29983	0	1	0
Medtr4g064550.1	Medtr4g064590.1_29984	1	4	1
Medtr4g064590.1	Medtr4g064720.1_29985	0	1	0
Medtr4g064720.1	Medtr4g064740.5_29986	0	1	0
Medtr4g064740.5	Medtr4g064750.1_29987	1	5	1
Medtr4g064750.1	Medtr4g064780.1_29988	1	1	1
Medtr4g064780.1	Medtr4g064780.2_29989	1	2	1
Medtr4g064780.2	Medtr4g064807.1_29990	0	1	0
Medtr4g064807.1	Medtr4g064813.1_29991	0	1	0
Medtr4g064813.1	Medtr4g064820.1_29992	0	1	0
Medtr4g064820.1	Medtr4g064830.1_29993	0	1	0
Medtr4g064830.1	Medtr4g064870.1_29994	1	1	0
Medtr4g064870.1	Medtr4g064877.1_29995	0	1	0
Medtr4g064877.1	Medtr4g064903.2_29996	0	1	0
Medtr4g064903.2	Medtr4g064907.1_29997	1	2	1
Medtr4g064907.1	Medtr4g064917.1_29998	0	1	0
Medtr4g064917.1	Medtr4g064947.1_29999	1	1	0
Medtr4g064947.1	Medtr4g064953.1_30000	1	2	0
Medtr4g064953.1	Medtr4g064983.1_30001	0	1	0
Medtr4g064983.1	Medtr4g064990.1_30002	0	1	0
Medtr4g064990.1	Medtr4g064993.2_30003	0	1	0
Medtr4g064993.2	Medtr4g065010.1_30004	0	1	0
Medtr4g065010.1	Medtr4g065017.1_30005	0	2	0
Medtr4g065017.1	Medtr4g065020.1_30006	1	3	2
Medtr4g065020.1	Medtr4g065023.1_30007	0	1	0
Medtr4g065023.1	Medtr4g065050.1_30008	1	1	1
Medtr4g065050.1	Medtr4g065050.2_30009	0	1	0
Medtr4g065050.2	Medtr4g065063.1_30010	0	1	0
Medtr4g065063.1	Medtr4g065083.1_30011	0	1	0
Medtr4g065083.1	Medtr4g065085.1_30012	0	1	0
Medtr4g065085.1	Medtr4g065097.1_30013	0	1	0
Medtr4g065097.1	Medtr4g065103.1_30014	0	1	0
Medtr4g065103.1	Medtr4g065127.1_30015	0	1	0
Medtr4g065127.1	Medtr4g065133.1_30016	0	1	0
Medtr4g065133.1	Medtr4g065180.1_30017	0	1	0
Medtr4g065180.1	Medtr4g065220.1_30018	0	1	0
Medtr4g065220.1	Medtr4g065370.1_30019	2	3	1
Medtr4g065370.1	Medtr4g065380.1_30020	1	2	1
Medtr4g065380.1	Medtr4g065405.1_30021	0	1	0
Medtr4g065405.1	Medtr4g065430.1_30022	0	1	0
Medtr4g065430.1	Medtr4g065440.1_30023	0	1	0
Medtr4g065440.1	Medtr4g065445.1_30024	0	1	0
Medtr4g065445.1	Medtr4g065470.1_30025	0	1	0
Medtr4g065470.1	Medtr4g065510.1_30026	0	1	0
Medtr4g065510.1	Medtr4g065580.1_30027	0	2	0
Medtr4g065580.1	Medtr4g065590.1_30028	0	1	0
Medtr4g065590.1	Medtr4g065600.1_30029	0	1	0
Medtr4g065600.1	Medtr4g065610.2_30030	0	1	0
Medtr4g065610.2	Medtr4g065620.1_30031	1	2	1
Medtr4g065620.1	Medtr4g065640.1_30032	0	1	0
Medtr4g065640.1	Medtr4g065730.1_30033	0	1	0
Medtr4g065730.1	Medtr4g065740.1_30034	0	1	0
Medtr4g065740.1	Medtr4g065750.1_30035	0	1	0
Medtr4g065750.1	Medtr4g065780.1_30036	0	1	0
Medtr4g065780.1	Medtr4g065790.1_30037	0	1	0
Medtr4g065790.1	Medtr4g065800.1_30038	0	1	0
Medtr4g065800.1	Medtr4g065810.1_30039	0	1	0
Medtr4g065810.1	Medtr4g065890.1_30040	0	1	0
Medtr4g065890.1	Medtr4g065930.1_30041	0	1	0
Medtr4g065930.1	Medtr4g065940.1_30042	0	1	0
Medtr4g065940.1	Medtr4g065980.1_30043	0	1	0
Medtr4g065980.1	Medtr4g066000.1_30044	1	2	0
Medtr4g066000.1	Medtr4g066010.1_30045	3	1	1
Medtr4g066010.1	Medtr4g066020.1_30046	1	2	1
Medtr4g066020.1	Medtr4g066080.1_30047	3	1	1
Medtr4g066080.1	Medtr4g066120.1_30048	0	1	0
Medtr4g066120.1	Medtr4g066130.1_30049	0	1	0
Medtr4g066130.1	Medtr4g066160.1_30050	0	2	1
Medtr4g066160.1	Medtr4g066250.1_30051	0	1	0
Medtr4g066250.1	Medtr4g066270.1_30052	0	1	0
Medtr4g066270.1	Medtr4g066300.1_30053	0	1	0
Medtr4g066300.1	Medtr4g066310.1_30054	0	1	0
Medtr4g066310.1	Medtr4g066320.1_30055	0	1	0
Medtr4g066320.1	Medtr4g066510.1_30056	0	1	0
Medtr4g066510.1	Medtr4g066540.1_30057	0	1	0
Medtr4g066540.1	Medtr4g066600.1_30058	0	1	0
Medtr4g066600.1	Medtr4g066630.4_30059	0	1	0
Medtr4g066630.4	Medtr4g066680.1_30060	6	8	1
Medtr4g066680.1	Medtr4g066700.1_30061	0	9	0
Medtr4g066700.1	Medtr4g067010.1_30062	0	1	0
Medtr4g067010.1	Medtr4g067020.1_30063	0	3	0
Medtr4g067020.1	Medtr4g067050.2_30064	0	1	0
Medtr4g067050.2	Medtr4g067070.1_30065	1	2	1
Medtr4g067070.1	Medtr4g067100.2_30066	0	1	0
Medtr4g067100.2	Medtr4g067140.1_30067	1	2	1
Medtr4g067140.1	Medtr4g067150.1_30068	2	1	1
Medtr4g067150.1	Medtr4g067160.1_30069	1	1	1
Medtr4g067160.1	Medtr4g067180.1_30070	2	1	1
Medtr4g067180.1	Medtr4g067210.1_30071	0	1	0
Medtr4g067210.1	Medtr4g067250.1_30072	0	1	0
Medtr4g067250.1	Medtr4g067260.2_30073	0	1	0
Medtr4g067260.2	Medtr4g067280.1_30074	0	2	0
Medtr4g067280.1	Medtr4g067290.4_30075	0	1	0
Medtr4g067290.4	Medtr4g067300.1_30076	2	9	1
Medtr4g067300.1	Medtr4g067310.1_30077	1	1	0
Medtr4g067310.1	Medtr4g067330.1_30078	7	10	4
Medtr4g067330.1	Medtr4g067340.1_30079	0	1	0
Medtr4g067340.1	Medtr4g068005.1_30080	1	1	1
Medtr4g068005.1	Medtr4g068010.8_30081	2	1	1
Medtr4g068010.8	Medtr4g068020.1_30082	2	8	1
Medtr4g068020.1	Medtr4g068060.1_30083	0	1	0
Medtr4g068060.1	Medtr4g068110.3_30084	0	1	0
Medtr4g068110.3	Medtr4g068120.2_30085	1	5	2
Medtr4g068120.2	Medtr4g068130.1_30086	4	2	1
Medtr4g068130.1	Medtr4g068130.2_30087	1	1	1
Medtr4g068130.2	Medtr4g068150.2_30088	0	1	0
Medtr4g068150.2	Medtr4g068155.1_30089	1	2	1
Medtr4g068155.1	Medtr4g068190.1_30090	0	1	0
Medtr4g068190.1	Medtr4g068200.1_30091	1	1	1
Medtr4g068200.1	Medtr4g068210.2_30092	0	1	0
Medtr4g068210.2	Medtr4g068210.3_30093	0	1	0
Medtr4g068210.3	Medtr4g068215.1_30094	1	2	1
Medtr4g068215.1	Medtr4g068270.1_30095	0	1	0
Medtr4g068270.1	Medtr4g068280.1_30096	0	3	2
Medtr4g068280.1	Medtr4g068290.1_30097	2	1	0
Medtr4g068290.1	Medtr4g068300.1_30098	2	2	2
Medtr4g068300.1	Medtr4g068310.1_30099	0	1	0
Medtr4g068310.1	Medtr4g068320.1_30100	0	1	0
Medtr4g068320.1	Medtr4g068330.1_30101	0	3	0
Medtr4g068330.1	Medtr4g068360.1_30102	0	1	0
Medtr4g068360.1	Medtr4g068365.1_30103	3	7	3
Medtr4g068365.1	Medtr4g068370.2_30104	0	1	0
Medtr4g068370.2	Medtr4g068380.1_30105	1	3	1
Medtr4g068380.1	Medtr4g068400.1_30106	0	1	0
Medtr4g068400.1	Medtr4g068420.1_30107	0	1	0
Medtr4g068420.1	Medtr4g068447.1_30108	0	1	0
Medtr4g068447.1	Medtr4g068475.3_30109	0	1	0
Medtr4g068475.3	Medtr4g068550.1_30110	0	1	0
Medtr4g068550.1	Medtr4g068560.1_30111	1	6	5
Medtr4g068560.1	Medtr4g068570.1_30112	1	4	0
Medtr4g068570.1	Medtr4g068580.1_30113	0	1	0
Medtr4g068580.1	Medtr4g068670.1_30114	0	1	1
Medtr4g068670.1	Medtr4g068700.1_30115	11	15	8
Medtr4g068700.1	Medtr4g068730.1_30116	0	2	0
Medtr4g068730.1	Medtr4g068740.1_30117	0	1	0
Medtr4g068740.1	Medtr4g068740.2_30118	1	1	1
Medtr4g068740.2	Medtr4g068750.1_30119	0	1	0
Medtr4g068750.1	Medtr4g068800.1_30120	0	1	0
Medtr4g068800.1	Medtr4g068820.1_30121	0	1	0
Medtr4g068820.1	Medtr4g068850.1_30122	0	1	0
Medtr4g068850.1	Medtr4g068870.3_30123	0	1	0
Medtr4g068870.3	Medtr4g068870.4_30124	0	4	0
Medtr4g068870.4	Medtr4g068880.2_30125	0	1	0
Medtr4g068880.2	Medtr4g068890.1_30126	1	2	1
Medtr4g068890.1	Medtr4g068930.1_30127	0	1	0
Medtr4g068930.1	Medtr4g068950.1_30128	0	1	0
